রোহিনী	r O h i n i	unknown
বঙ্গজ	b o ngg O j	unknown
জহিরুলের	j O h i r u l e r	unknown
শিশুমেলা	sh i sh u m e l a	unknown
বীমা	b i m a	unknown
পোদ্দার	p O d d a r	unknown
প্রানের	pr a n e r	unknown
ব্রিটনি	br i T n i	unknown
কতবেল	k o t b e l	unknown
সর্বাধিক	sh o r b a dh i k	unknown
জবানিতে	j o b a n i t e	unknown
ঝিনুক	jh i n u k	unknown
প্রণালী	pr O n a l i	unknown
চ্যালেঞ্জই	ch A l e nj i	unknown
হেরেছি	h e r e chh i	unknown
বনানীতে	b o n a n i t e	unknown
লেখাকে	l e kh a k e	unknown
এসংক্রান্ত	e sh o ng kr a nt O	unknown
শ্রেণীভুক্ত	sh r e n i bh u k t O	unknown
চুলা	ch u l a	unknown
লুচির	l u ch i r	unknown
তিনে	t i n e	unknown
চিতার	ch i t a r	unknown
সূর্য অস্ত যাওয়ার সময় আকাশ লাল হয়ে গেল।	sh u r j O | o st O | j a O y a r | sh o m o y | a k a sh | l a l | h O y e | g e l O	unknown
ধন্যবাদ, আপনি অনেক সাহায্য করেছেন।	dh O n n O b a d | a p n i | o n e k | sh a h a j j O | k O r e chh e n	unknown
ঢালী	Dh a l i	unknown
ব্যাখ্যামূলক	b A k kh a m u l O k	unknown
লোহার	l O h a r	unknown
শ্বাসমূল	sh a sh m u l	unknown
থামতে	th a m t e	unknown
দিকনির্দেশনা	d i k n i r d e sh O n a	unknown
বুঝবি	b u jh b i	unknown
ব্যবহারকারীরাও	b A b O h a r k a r i r a O	unknown
হিন্দুদের	h i nd u d e r	unknown
নামটাও	n a m T a O	unknown
স্টেশনারি	s T e sh O n a r i	unknown
ভ্রূণ	bh r u n	unknown
বাকু	b a k u	unknown
শাস্ত্র	sh a s t r O	unknown
সমর্থকেরা	sh o m O r th o k e r a	unknown
কার্যতালিকার	k a r j O t a l i k a r	unknown
প্রশিক্ষণার্থী	pr O sh i kkh O n a r th i	unknown
পদপ্রার্থীদের	p o d O pr a r th i d e r	unknown
সন্তানই	sh o nt a n i	unknown
অবিরল	o b i r o l	unknown
মডারেটর	m o D a r e T O r	unknown
ইলাস্ট্রেশন	i l a s T r e sh o n	unknown
ফটোগ্রাফিতে	ph o T O gr a ph i t e	unknown
কাঁদা	k a~ d a	unknown
গৃহবধূরা	g r i h O b O dh u r a	unknown
ডাউট	D a u T	unknown
আদাকুচি	a d a k u ch i	unknown
রক্ষণকে	r o kkh O n k e	unknown
উদিত	u d i t O	unknown
যুবকটির	j u b o k T i r	unknown
জাতান	j a t a n	unknown
হিরে	h i r e	unknown
নেতারা	n e t a r a	unknown
অনুষ্ঠানটি	O n u shTh a n T i	unknown
দেবীর	d e b i r	unknown
পুত্রের	p u tr e r	unknown
সেবনে	sh e b O n e	unknown
যন্ত্রপাতির	j o n t r O p a t i r	unknown
মঞ্চেই	m o nch e i	unknown
সনদপ্রাপ্ত	sh o n O d pr a p t O	unknown
দ্যুতি	d u t i	unknown
পেরোতে	p e r O t e	unknown
আকুলতা	a k u l o t a	unknown
প্রবেশদ্বারে	pr O b e sh d a r e	unknown
আপেল	a p e l	unknown
সবদিক	sh o b d i k	unknown
মুদি	m u d i	unknown
অভিধানে	o bh i dh a n e	unknown
যুক্তিহীন	j u kt i h i n	unknown
আস্থাবান	a sth a b a n	unknown
খুঁজেছি	kh u~ j e chh i	unknown
মাঠের	m a Th e r	unknown
আভিজাত্য	a bh i j a t t O	unknown
বাজ	b a j	unknown
আলংকারিক	a l O ng k a r i k	unknown
ফেরাটা	ph e r a T a	unknown
ক্রিকেটারকে	kr i k e T a r k e	unknown
শান্ত	sh a nt O	unknown
তাড়াতাড়ি করো।	t a r a t a r i | k o r O	unknown
মাইগ্রেন	m a i gr e n	unknown
পণ্যভর্তি	p o n n O bh O r t i	unknown
টেলিফিল্মটির	T e l i ph i l m T i r	unknown
মাল্টিপ্লেক্স	m a l T i p l e k s	unknown
দেখুক	d e kh u k	unknown
কাঠমিস্ত্রি	k a Th m i s t r i	unknown
মার্কেটিং	m a r k e T i ng	unknown
ফ্লাইওভার	ph l a i O bh a r	unknown
জীবনবোধের	j i b O n b O dh e r	unknown
মানুষও	m a n u sh O	unknown
পাচার	p a ch a r	unknown
ইতালির	i t a l i r	unknown
ক্ষতি	kh O t i	unknown
পিপলু	p i p l u	unknown
থালের	th a l e r	unknown
ভাঙানোর	bh a ng a n O r	unknown
কতটা	k o t O T a	unknown
অনুষ্কার	O n u sh k a r	unknown
এনবিআরের	e n b i a r e r	unknown
সর্বাত্মকভাবে	sh o r b a t t O k bh a b e	unknown
সাক্কু	s a k k u	unknown
ইয়েন	i y e n	unknown
সংলাপের	sh o ng l a p e r	unknown
চুক্তিই	ch u kt i i	unknown
রোদ্দুরে	r O d d u r e	unknown
অঝোর	o jh O r	unknown
জেনেছি	j e n e chh i	unknown
জ্বর আসা	j o r | a sh a	unknown
কাব্যে	k a b b e	unknown
মুশফিকুরের	m u sh ph i k u r e r	unknown
মহাবিপদ	m o h a b i p o d	unknown
শেবাচিম	sh e b a ch i m	unknown
এর	e r	unknown
সংকেতও	sh o ng k e t O	unknown
ডেম	D E m	unknown
আসরটি	a sh O r T i	unknown
রাজপুত্রকে	r a j p u tr O k e	unknown
চারটিতে	ch a r T i t e	unknown
কীবোর্ড	k i b O r D	unknown
তাকাচ্ছেন	t a k a ch chh e n	unknown
ট্যাক্সে	T A k s e	unknown
ভুবন	bh u b o n	unknown
পরাশক্তিকে	p o r a sh O kt i k e	unknown
এঁটে	e~ T e	unknown
আধাবেলা	a dh a b E l a	unknown
পরেছিলেন	p O r e chh i l e n	unknown
কেকে	k e k e	unknown
সুনামের	sh u n a m e r	unknown
খচখচ	kh o ch kh o ch	unknown
সহযোগীকে	sh o h O j O g i k e	unknown
ছেলেটিও	chh e l e T i O	unknown
আগাছা	a g a chh a	unknown
স্মার্টফোনকে	s m a r T ph O n k e	unknown
পারভীন	p a r bh i n	unknown
আসেনা	a sh e n a	unknown
আগ	a g	unknown
মদ্য	m o d d O	unknown
পাখি	p a kh i	unknown
দ্রুততার	d r u t O t a r	unknown
নথিতে	n O th i t e	unknown
জ্ঞানভিত্তিক	g A n bh i tt i k	unknown
কুংফু	k u ng ph u	unknown
অপূর্ণ	o p u r n O	unknown
এমএসসি	e m e s s i	unknown
ক্যালিগ্রাফি	k A l i gr a ph i	unknown
নালি	n a l i	unknown
লুণ্ঠনের	l u n Th o n e r	unknown
ভরিতে	bh O r i t e	unknown
ধর্মান্ধতা	dh o r m a ndh O t a	unknown
উত্তোলন	u tt O l o n	unknown
কারুশিল্পের	k a r u sh i l p e r	unknown
অন্যন্য	o n n o n n O	unknown
দোকানপাটে	d O k a n p a T e	unknown
প্রকল্প	pr O k O l p O	unknown
ঐতিহ্য	oi t i j j O	unknown
হনন	h o n O n	unknown
ক্ষেপণাস্ত্র	kh e p O n a s t r O	unknown
সুনিল	sh u n i l	unknown
পেট্রো	p e T r O	unknown
মেহফুজ	m e h ph u j	unknown
রক্ষার্থে	r o kkh a r th e	unknown
কথার	k o th a r	unknown
ঝি	jh i	unknown
বসবেন	b O sh b e n	unknown
দারোগার	d a r O g a r	unknown
বস্ত্রকল	b o s t r O k o l	unknown
চিশতী	ch i sh t i	unknown
স্ট্যামফোর্ড	s T A m ph O r D	unknown
ট্যাক্সিক্যাব	T A k s i k A b	unknown
কালোজিরা	k a l O j i r a	unknown
গর্ভকালে	g o r bh O k a l e	unknown
বিভাগকে	b i bh a g k e	unknown
গমকে	g o m k e	unknown
ডেমোক্র্যাটস	D e m O k r A T s	unknown
অর্জনে	o r j O n e	unknown
বিক্ষোভকারীকে	b i kkh O bh k a r i k e	unknown
অসম্মানজনক	o sh o mm a n j o n O k	unknown
ভালুকার	bh a l u k a r	unknown
শিকাগোর	sh i k a g O r	unknown
রাগ	r a g	unknown
ভদ্রমহিলা	bh o d r O m O h i l a	unknown
আখিরাতের	a kh i r a t e r	unknown
চলেছেন	ch O l e chh e n	unknown
মৃণাল	m r i n a l	unknown
ভবনগুলো	bh o b O n g u l O	unknown
উদ্ঘাটন	u d gh a T O n	unknown
স্বস্তি	sh O st i	unknown
সোমেশ্বর	sh O m e sh sh o r	unknown
মুষ্টিযোদ্ধা	m u shT i j O d dh a	unknown
কালি	k a l i	unknown
পাটের	p a T e r	unknown
তিস্তাচুক্তি	t i st a ch u kt i	unknown
যেগুলোতে	j e g u l O t e	unknown
সবাই মিলে কাজে হাত লাগাল।	sh o b a i | m i l e | k a j e | h a t | l a g a l O	unknown
বাফেট	b a ph e T	unknown
সেলুনে	s e l u n e	unknown
প্যাকেট	p A k e T	unknown
পশ্চিমবঙ্গ	p O sh ch i m b o ngg O	unknown
প্রামাণ্যচিত্র	pr a m a n n O ch i tr O	unknown
বালুচরে	b a l u ch o r e	unknown
বিদেশ	b i d e sh	unknown
মানবতা	m a n O b o t a	unknown
সরবরাহসহ	sh o r b o r a h O sh o h O	unknown
ইতেকাফের	i t e k a ph e r	unknown
কাঁধ ঝাঁকানো	k a~ dh | jh a~ k a n O	unknown
পোঁটলা	p O~ T l a	unknown
হারাবে	h a r a b e	unknown
ভারত	bh a r o t	unknown
এনজিও	e n j i O	unknown
পেতেন	p e t e n	unknown
পরমা	p o r O m a	unknown
সমিতি	sh o m i t i	unknown
প্রাথমিক	pr a th O m i k	unknown
প্রেরক	pr e r O k	unknown
পরীকে	p O r i k e	unknown
মেম্বারদের	m e mb a r d e r	unknown
জাপার	j a p a r	unknown
পালট	p a l O T	unknown
রাজলক্ষ্মী	r a j l O kkh i	unknown
চীনা ভাষা	ch i n a | bh a sh a	unknown
পানি শোধন	p a n i | sh O dh O n	unknown
বুঝিয়ে	b u jh i e	unknown
মাস	m a sh	unknown
বাস্তবে	b a st O b e	unknown
কারাদণ্ডাদেশ	k a r a d o n D a d e sh	unknown
পুণ্য	p u n n O	unknown
দেরী	d e r i	unknown
স্মিত	s m i t O	unknown
কারামুক্তিতে	k a r a m u kt i t e	unknown
ব্যক্তিত্বে	b e kt i tt e	unknown
প্রত্নতত্ত্ববিদ	pr O t n O t o t t O b i d	unknown
সার্চের	s a r ch e r	unknown
ভাবের	bh a b e r	unknown
ল্যাবের	l A b e r	unknown
পচনশীল	p o ch O n sh i l	unknown
ঘরমুখো	gh o r m u kh O	unknown
একদফা	E k d o ph a	unknown
ড্রাগস	D r a g s	unknown
মহর্ষি	m o h O r sh i	unknown
থ্রু	th r u	unknown
হাহাহা	h a h a h a	unknown
উন্নিত	u nn i t O	unknown
মারহাবা	m a r h a b a	unknown
ঢলের	Dh o l e r	unknown
এতো	E t O	unknown
রিজেন্সিতে	r i j e n s i t e	unknown
মোনালী	m O n a l i	unknown
ভিজিএ	bh i j i e	unknown
হাঁটুপানিতে	h a~ T u p a n i t e	unknown
বিলে	b i l e	unknown
ড্রোনের	D r O n e r	unknown
আসলামের	a s l a m e r	unknown
দিদির	d i d i r	unknown
কাঁচে	k a~ ch e	unknown
রুবলের	r u b o l e r	unknown
ত্যাগা	t A g a	unknown
খাতের	kh a t e r	unknown
পাসহ	p a sh o h O	unknown
দুর্ভাগ্যের	d u r bh a g g e r	unknown
নিঃশর্তভাবে	n i sh sh o r t O bh a b e	unknown
তারকাঁটা	t a r k a~ T a	unknown
সূচিকর্ম	sh u ch i k o r m O	unknown
ক্রিটিক	kr i T i k	unknown
অ্যামাজন	A m a j o n	unknown
শূদ্র	sh u d r O	unknown
আমদানীকৃত	a m d a n i k ri t O	unknown
নাট্যকর্মী	n a T T O k O r m i	unknown
কিডজ	k i D j	unknown
মথ	m o th	unknown
প্রতিবাদে	pr O t i b a d e	unknown
ফুটের	ph u T e r	unknown
শিপমেন্ট	sh i p m e n T	unknown
অভিযানে	O bh i j a n e	unknown
রণেশ	r o n e sh	unknown
বাল্কহেড	b a l k h e D	unknown
লোকগুলোকে	l O k g u l O k e	unknown
সংরক্ষক	sh o ng r o kkh O k	unknown
সূত্রের	sh u tr e r	unknown
লস্যি	l O sh sh i	unknown
ইজম	i j o m	unknown
আনাচ	a n a ch	unknown
গৃহকর্মে	g r i h O k o r m e	unknown
লঞ্চই	l o nch i	unknown
আমি যখন ছোট ছিলাম, তখন এখানে থাকতাম।	a m i | j o kh O n | chh O T O | chh i l a m | t o kh O n | e kh a n e | th a k t a m	unknown
অপার্থিব	o p a r th i b	unknown
ওবামা	O b a m a	unknown
অর্থাৎ	o r th a t	unknown
সবের	sh o b e r	unknown
টেংরা	T E ng r a	unknown
নিয়মিত ব্যায়াম করা ভালো।	n i y O m i t O | b A y a m | k o r a | bh a l O	unknown
নিঃশর্ত	n i sh sh o r t O	unknown
ক্ষমা	kkh o m a	unknown
খসখসে	kh o sh kh o sh e	unknown
এগুলোকে	e g u l O k e	unknown
সর্দিজ্বর	sh O r d i j o r	unknown
শটে	sh o T e	unknown
দানাদার	d a n a d a r	unknown
আঁধারে	a~ dh a r e	unknown
ভবদহ	bh o b O d o h O	unknown
যত্ন	j o t n O	unknown
এসপিএফ	e s p i e ph	unknown
বেডার	b e D a r	unknown
জিপিএর	j i p i e r	unknown
দীক্ষা	d i kkh a	unknown
গুণটা	g u n T a	unknown
সত্তাকে	sh o tt a k e	unknown
নরহত্যা	n o r O h O t t a	unknown
উৎপাত	u t p a t	unknown
সেবাকেন্দ্রে	sh e b a k e ndr e	unknown
ধীরে ধীরে	dh i r e | dh i r e	unknown
ক্ষিণ	kh i n O	unknown
মেঘলা	m e gh l a	unknown
মুঠোফোনে	m u Th O ph O n e	unknown
হ্যাট্রিক	h A T r i k	unknown
গলিত	g O l i t O	unknown
উপকারভোগী	u p O k a r bh O g i	unknown
শমসের	sh o m sh e r	unknown
দর্শনা	d o r sh O n a	unknown
খোসাসহ	kh O sh a sh o h O	unknown
উপসংহারে	u p O sh o ng h a r e	unknown
বোদা	b O d a	unknown
নদনদীতে	n o d n O d i t e	unknown
খ্রিষ্টাব্দের	kh r i shT a b d e r	unknown
মুজিবকে	m u j i b k e	unknown
উপরিতলের	u p O r i t o l e r	unknown
চিরকালই	ch i r O k a l i	unknown
জের	j e r	unknown
টুকটুকি	T u k T u k i	unknown
অপূর্ব	o p u r b O	unknown
গাছগুলো	g a chh g u l O	unknown
অরফানেজ	o r ph a n e j	unknown
অযোধ্যা	o j O d dh a	unknown
মেলাও	m E l a O	unknown
জাগাতে	j a g a t e	unknown
আইসিইউ	a i s i i u	unknown
ব্রেকআপ	br e k a p	unknown
মামাতো	m a m a t O	unknown
প্রতিভার	pr O t i bh a r	unknown
মাঝ	m a jh	unknown
ব্রেড	br e D	unknown
মিরকামারী	m i r k a m a r i	unknown
অপ্রস্তুত	o pr O st u t	unknown
ভরদ্বাজের	bh o r O d d a j e r	unknown
বাহ্যিকভাবে	b a j j i k bh a b e	unknown
ইমাম	i m a m	unknown
ইনফ্রাস্ট্রাকচার	i n ph r a s T r a k ch a r	unknown
নীলে	n i l e	unknown
ক্লোজ	kl O j	unknown
তোমরা	t O m r a	unknown
অন্যেরা	O n n e r a	unknown
একদিন এক কৃষক মাঠে কাজ করছিল।	E k d i n | E k | k ri sh o k | m a Th e | k a j | k o r chh i l O	unknown
মস্তিষ্কে	m O st i sh k e	unknown
স্টার্চ	s T a r ch	unknown
হেঁটেছি	h e~ T e chh i	unknown
এরিয়াতে	e r i a t e	unknown
এমেরিটাস	e m e r i T a s	unknown
সতর্কসংকেত	sh t O r k o sh o ng k e t	unknown
পুষ্পার্ঘ্য	p u sh p a r gh O	unknown
কাঁপাতে	k a~ p a t e	unknown
ইসকো	i s k O	unknown
ফেঞ্চুগঞ্জ	ph e nch u g o nj	unknown
কচিকাঁচার	k O ch i k a~ ch a r	unknown
কাঞ্চনমালা	k a nch o n m a l a	unknown
অধিকারে	O dh i k a r e	unknown
লুৎফরের	l u t ph o r e r	unknown
ট্যাহা	T A h a	unknown
গাদ্দাফির	g a d d a ph i r	unknown
শিশুটি মাঠে দৌড়ে খেলছিল।	sh i sh u T i | m a Th e | d ou r e | kh e l chh i l O	unknown
ক্যাচিং	k A ch i ng	unknown
লবণাক্ততার	l o b O n a kt O t a r	unknown
মানবেন	m a n b e n	unknown
মাঝামাঝি	m a jh a m a jh i	unknown
ক্রেডিট	kr e D i T	unknown
সভাপতি	sh o bh a p O t i	unknown
পথটুকু	p o th T u k u	unknown
নীরবে	n i r o b e	unknown
গণসংযোগকালে	g o n O sh o ng j O g k a l e	unknown
দ্রব্যের	d r O b b e r	unknown
অফিসগামী	o ph i s g a m i	unknown
জানালার পর্দা	j a n a l a r | p o r d a	unknown
অন্নের	O nn e r	unknown
অপহরনের	o p O h o r O n e r	unknown
মোড়ে	m O r e	unknown
আসন	a sh O n	unknown
দুঃসম্পর্কের	d u sh sh o m p o r k e r	unknown
প্লান্টে	p l a n T e	unknown
স্রোত	s r O t	unknown
তেলেসমাতি	t e l e s m a t i	unknown
ধীরগতি	dh i r g O t i	unknown
সংসার	sh o ng sh a r	unknown
শিশুকন্যা	sh i sh u k O n n a	unknown
এরুপ	e r u p	unknown
এযাবৎকালের	e j a b O t k a l e r	unknown
কলেজ	k o l e j	unknown
অ্যাসিড	A s i D	unknown
সুনীতা	sh u n i t a	unknown
কুনাল	k u n a l	unknown
রাজদূত	r a j d u t	unknown
কোস্টারিকা	k O s T a r i k a	unknown
পার্টিকেল	p a r T i k e l	unknown
ট্রান্সমিটার	T r a n s m i T a r	unknown
ধর্মহীন	dh o r m O h i n	unknown
ফলছে	ph O l chh e	unknown
গোধূলী	g O dh u l i	unknown
আবদারে	a b d a r e	unknown
অক্টোপাস	o k T O p a s	unknown
বিদ্যমান	b i d d O m a n	unknown
ইনস্টিটিউট	i n s T i T i u T	unknown
কারখানাগুলোর	k a r kh a n a g u l O r	unknown
দরিদ্রতা	d O r i d r O t a	unknown
আকারও	a k a r O	unknown
আলোকবর্ষ	a l O k b o r sh O	unknown
হাওরের	h a O r e r	unknown
দাবার ঘুঁটি	d a b a r | gh u~ T i	unknown
হ্যামস্ট্রিং	h A m s T r i ng	unknown
পদ্ম	p o d d O	unknown
গোড়ার	g O r a r	unknown
এক্সচেঞ্জে	e k s ch e nj e	unknown
দন্ডপ্রাপ্ত	d o n D O pr a p t O	unknown
ভাট	bh a T	unknown
হলমুখী	h o l m u kh i	unknown
ঘুরপথে	gh u r p o th e	unknown
আজাহার	a j a h a r	unknown
মাতালেন	m a t a l e n	unknown
টেকনাফে	T e k n a ph e	unknown
অনুমান	O n u m a n	unknown
এমি	e m i	unknown
অজানা	o j a n a	unknown
ঢুকেছিল	Dh u k e chh i l O	unknown
আজন্ম	a j o n m O	unknown
বাছুরের	b a chh u r e r	unknown
প্রতিবেদনটির	pr O t i b e d O n T i r	unknown
বিশ্বকাপের	b i sh sh O k a p e r	unknown
অপরাধমূলক	o p O r a dh m u l O k	unknown
রূপম	r u p O m	unknown
অণুবীক্ষণ	O n u b i kkh o n	unknown
বর্ষপূর্তি	b o r sh O p u r t i	unknown
অশ্রদ্ধা	o s r O d dh a	unknown
বন্দর	b o nd O r	unknown
রুক্ষ্ম	r u kkh O	unknown
পুনরুদ্ধারের	p u n O r u d dh a r e r	unknown
বাক্সবন্দী	b a k sh O b O n d i	unknown
প্রধানমন্ত্রীই	pr O dh a n m O n t r i i	unknown
অপছন্দের	o p o chh o nd e r	unknown
বক্সে	b o k s e	unknown
শতগুণ	sh o t O g u n	unknown
ক্লাবই	kl a b i	unknown
কারচুপি	k a r ch u p i	unknown
চমৎকৃত	ch o m O t k r i t O	unknown
বাছের	b a chh e r	unknown
তোমার লক্ষ্য কী?	t O m a r | l o kkh O | k i	unknown
বাসন্তি	b a sh O nt i	unknown
কুমিরকে	k u m i r k e	unknown
পিক্সার	p i k s a r	unknown
গ্রীষ্মকালে খুব গরম পড়ে।	gr i sh sh o k a l e | kh u b | g o r O m | p o r e	unknown
কমার্সের	k o m a r s e r	unknown
ভুল	bh u l	unknown
পৃষ্ঠপোষকতার	p r i sh Th O p O sh O k o t a r	unknown
মহিমার	m O h i m a r	unknown
পেনের	p e n e r	unknown
ধুরন্ধর	dh u r o ndh o r	unknown
কালোবাজারী	k a l O b a j a r i	unknown
মুক্তিপন	m u kt i p o n	unknown
দেশই	d e sh i	unknown
বিপরীতে	b i p O r i t e	unknown
উৎপাদন	u t p a d O n	unknown
স্মৃতির	s r i t i r	unknown
শীর্ষক	sh i r sh O k	unknown
স্মৃতিতে	s r i t i t e	unknown
ফ্রিল্যান্সাররা	ph r i l A n s a r r a	unknown
বলেছিলেন	b O l e chh i l e n	unknown
মেনুতে	m e n u t e	unknown
পাঁক	p a~ k	unknown
স্থিতধী	sth i t o dh i	unknown
তাঁত	t a~ t	unknown
খেলাটিকে	kh E l a T i k e	unknown
কলেজগুলোর	k o l e j g u l O r	unknown
সম্মতির	sh o mm O t i r	unknown
বাধ্য	b a d dh O	unknown
ভলিবল	bh O l i b o l	unknown
নিজের পায়ে নিজে কুড়াল মারা।	n i j e r | p a y e | n i j e | k u r a l | m a r a	unknown
খরা	kh o r a	unknown
তোরণের	t O r O n e r	unknown
পরকাল	p o r O k a l	unknown
নরকের	n o r O k e r	unknown
কর্মীরা	k O r m i r a	unknown
ভাবছ	bh a b chh O	unknown
টেন্ডারের	T e n D a r e r	unknown
জিততে	j i t t e	unknown
করেছিলেন	k O r e chh i l e n	unknown
মনমাতানো	m O n m a t a n O	unknown
ঘরবন্দি	gh o r b O nd i	unknown
সংস্কারমূলক	sh o ng s k a r m u l O k	unknown
কুচার	k u ch a r	unknown
বঞ্চিতদের	b O nch i t O d e r	unknown
আকছার	a k chh a r	unknown
বালখিল্য	b a l kh i l l O	unknown
সম্ভাব্যতার	sh o m bh a b b O t a r	unknown
লিপিকে	l i p i k e	unknown
হত্যাকারীর	h O t t a k a r i r	unknown
পূরণে	p u r O n e	unknown
কাঁকন	k a~ k o n	unknown
তাজউদ্দিন	t a j u d d i n	unknown
পাটপণ্য	p a T p o n n O	unknown
শাহাবুদ্দিন	sh a h a b u d d i n	unknown
দূরান্তে	d u r a nt e	unknown
লালবাতি	l a l b a t i	unknown
ঘটছে	gh O T chh e	unknown
এদেরকে	e d e r k e	unknown
বিভাগেরও	b i bh a g e r O	unknown
জ্যাকেটের	j A k e T e r	unknown
ফেললো	ph e l l O	unknown
তুমি চেষ্টা করলে অবশ্যই পারবে।	t u m i | ch e shT a | k O r l e | o b O sh sh O i | p a r b e	unknown
স্থবিরতা	sth O b i r o t a	unknown
শান্তনা	sh a nt O n a	unknown
বীজতলা	b i j t o l a	unknown
শ্যাম্পু	sh A mp u	unknown
সিরকার	s i r k a r	unknown
স্তম্ভটি	st o m bh O T i	unknown
সার প্রয়োগ	sh a r | pr o y O g	unknown
খোকা	kh O k a	unknown
দোকানগুলো	d O k a n g u l O	unknown
বাটাগুর	b a T a g u r	unknown
