সোউরেন্দ্র	sh O u r e ndr o	native
সোউরেন্দ্রনাথ	sh O u r e ndr o n a th	compound
সোউশ্ঠব	sh O u sh Th o b	native
সোউসাদৃশ্য	sh O u sh a d ri sh sh O	tatsama
সোউহার্দ্য	sh O u h a r d O	native
সোউহার্দ্যপুর্ন	sh O u h a r d O p u r n O	compound
সোউহার্দ্যপুর্নভাবে	sh O u h a r d O p u r n O bh a b e	compound
সোউহার্দ্যমুলক	sh O u h a r d O m u l o k	compound
সোউহার্দ্যময়	sh O u h a r d O m o y	native
সোউহার্দ্যের	sh O u h a r d e r	native
সোওয়াদ	s O O y a d	native
সোওয়াব	s O O y a b	native
সোওয়ার	s O O y a r	native
সোকর	sh u k o r	native
সোকা	sh u k a	native
সোকারি	sh O k a n i	native
সোজন	sh O j o n	native
সোজা	sh O j a	native
সোজাভাবে	sh O j a bh a b e	native
সোজাসাপটা	sh O j a sh a p T a	native
সোজাসাপ্টা	sh O j a sh a p T a	native
সোজাসুজি	sh O j a sh u j i	native
সোঝা	sh O jh a	native
সোটা	sh O T a	native
সোডা	s O D a	loanword
সোডার	s O D a r	loanword
সোডার্লিং	s O D a r l i ng	proper_noun
সোডিয়াম	s O D i a m	loanword
সোত	sh O t	native
সোতসবে	sh O t sh o b e	native
সোতা	sh O t a	native
সোদর	sh O d o r	native
সোদা	sh O d a	native
সোদাল	sh O d a l	native
সোদ্বেগ্	sh O d b e g	native
সোনমকে	s O n o m k e	proper_noun
সোনমের	s O n O m e r	proper_noun
সোনাই	sh O n a i	native
সোনাইছড়ি	sh O n a i chh o r i	native
সোনাইছড়ির	sh O n a i chh o r i r	native
সোনাইমুড়ি	sh O n a i m u r i	native
সোনাইমুড়িতে	sh O n a i m u r i t e	native
সোনাইমুড়ির	sh O n a i m u r i r	native
সোনাও	sh O n a O	native
সোনাকাটা	sh O n a k a T a	native
সোনাকান্দা	sh O n a k a nd a	native
সোনাকান্দার	sh O n a k a nd a r	native
সোনাক্ষি	sh O n a kkh i	tatsama
সোনাক্ষির	sh O n a kkh i r	tatsama
সোনাখালি	sh O n a kh a l i	native
সোনাগাছি	sh O n a g a chh i	native
সোনাগাছিতে	sh O n a g a chh i t e	native
সোনাগাছির	sh O n a g a chh i r	native
সোনাগাজি	sh O n a g a j i	native
সোনাগাজিতে	sh O n a g a j i t e	native
সোনাজয়ি	sh O n a j o y i	native
সোনাঝরা	sh O n a jh o r a	native
সোনাটা	sh O n a T a	native
সোনাটি	sh O n a T i	native
সোনাডাংগা	sh O n a D a ng g a	native
সোনাতলা	sh O n a t o l a	native
সোনাদানা	sh O n a d a n a	native
সোনাদিঘির	sh O n a d i gh i r	native
সোনাদিয়া	sh O n a d i y a	native
সোনাদিয়ার	sh O n a d i y a r	native
সোনাদিয়ায়	sh O n a d i y a y o	native
সোনাপট্টির	sh O n a p o T T i r	native
সোনাপাহাড়	sh O n a p a h a r	native
সোনাপুকুর	sh O n a p u k u r	native
সোনাপুর	sh O n a p u r	native
সোনাপুরের	sh O n a p u r e r	native
সোনাবানুর	sh O n a b a n u r	native
সোনাম	sh O n a m	native
সোনামনি	sh O n a m o n i	native
সোনামনিদের	sh O n a m o n i d e r	native
সোনামনিরা	sh O n a m o n i r a	native
সোনামসজিদ	sh O n a m O sh j i d	native
সোনামুখি	sh O n a m u kh i	native
সোনার	sh O n a r	native
সোনারং	sh O n a r o ng	native
সোনারগা	sh O n a r g a	native
সোনারগাও	sh O n a r g a O	native
সোনারগাওয়ে	sh O n a r g a O y e	native
সোনারগাওয়ের	sh O n a r g a O y e r	native
সোনারগার	sh O n a r g a r	native
সোনারগায়	sh O n a r g a y	native
সোনারগায়ে	sh O n a r g a y e	native
সোনারগায়ের	sh O n a r g a y e r	native
সোনারচর	sh O n a r ch o r	native
সোনারচরে	sh O n a r ch o r e	native
সোনারতরি	sh O n a r t o r i	native
সোনারপাড়া	sh O n a r p a r a	native
সোনারায়	sh O n a r a y o	native
সোনালির	sh O n a l i r	native
সোনালু	sh O n a l u	native
সোনালুর	sh O n a l u r	native
সোনাসহ	sh O n a sh o h O	native
সোনাহাট	sh O n a h a T	native
সোনায়	sh O n a y	native
সোনি	sh O n i	native
সোনিয়া	s O n i a	proper_noun
সোনিয়াকে	s O n i y a k e	proper_noun
সোনিয়াতনয়	sh O n i y a t o n o y	native
সোনিয়ার	s O n i y a r	proper_noun
সোনু	sh O n u	native
সোনেলা	sh O n e l a	native
সোনোনোর	sh O n O n O r	native
সোন্দর	sh O nd o r	native
সোন্দা	sh O nd a	native
সোপ	sh O p	native
সোপকরন	sh O p O k o r O n	native
সোপচার	sh O p O ch a r	native
সোপর্দ	sh O p O r d O	native
সোপর্দের	sh O p o r d e r	native
সোপা	sh O p a	native
সোপান	sh O p a n	native
সোপানতলে	sh O p a n t o l e	native
সোপের	s O p e r	native
সোফাও	s O ph a O	loanword
সোফাটি	s O ph a T i	loanword
সোফার	s O ph a r	loanword
সোফাসেট	s O ph a s e T	loanword
সোফায়	s O ph a y	loanword
সোফি	s O ph i	native
সোফিটেল	s O ph i T e l	proper_noun
সোফিয়া	s O ph i y a	proper_noun
সোফিয়াকে	s O ph i y a k e	proper_noun
সোফিয়ার	s O ph i y a r	proper_noun
সোবহান	s O b h a n	proper_noun
সোবহানকে	s O b h a n k e	proper_noun
সোবহানবাগ	s O b h a n b a g	proper_noun
সোবহানসহ	s O b h a n sh o h O	proper_noun
সোবহানিয়া	s O b h a n i y a	proper_noun
সোবহানের	s O b h a n e r	proper_noun
সোবার	sh O b a r	native
সোবার্স	s O b a r s	proper_noun
সোবার্সদের	s O b a r s o d e r	proper_noun
সোবার্সের	s O b a r s e r	proper_noun
সোবাহান	s O b a h a n	proper_noun
সোভিয়েত	s O bh i y e t	proper_noun
সোভিয়েতদের	s O bh i y e t d e r	proper_noun
সোভিয়েতপন্থি	s O bh i y e t p o n th i	proper_noun
সোভিয়েতবিরোধি	s O bh i y e t b i r O dh i	compound
সোভিয়েতের	s O bh i y e t e r	proper_noun
সোম	sh O m	native
সোমত্ত	sh O m o tt O	native
সোমনাথ	sh O m n a th	native
সোমনাথের	sh O m n a th e r	native
সোমপাল	sh O m p a l	native
সোমপুর	sh O m p u r	native
সোমবারই	sh O m b a r i	native
সোমবারও	sh O m b a r O	native
সোমবারে	sh O m b a r e	native
সোমবারের	sh O m b a r e r	native
সোমা	sh O m a	native
সোমাইয়া	s O m a i y a	proper_noun
সোমাইয়াকে	s O m a i y a k e	proper_noun
সোমাইয়ার	s O m a i y a r	proper_noun
সোমাকে	sh O m a k e	native
সোমান্না	sh O m a nn a	native
সোমার	sh O m a r	native
সোমালি	s O m a l i	proper_noun
সোমালিয়	s O m a l i y	proper_noun
সোমালিয়া	s O m a l i y a	proper_noun
সোমালিয়ান	s O m a l i y a n	proper_noun
সোমালিয়ার	s O m a l i a r	proper_noun
সোমালিয়ায়	s O m a l i y a y	proper_noun
সোমি	sh O m i	native
সোমেন	sh O m e n	native
সোমের	sh O m e r	native
সোমেশ্বরি	sh O m e sh sh o r i	tatsama
সোমেশ্বরির	sh O m e sh sh o r i r	tatsama
সোর	sh O r	native
সোরগোল	sh O r g u l	native
সোরপোশ	sh O r p O sh	native
সোরসার	sh O r sh a r	native
সোরা	sh O r a	native
সোরাই	sh O r a i	native
সোরিয়ানো	sh O r i y a n O	native
সোরেনসন	sh O r e n sh o n	native
সোর্ড	s O r D	loanword
সোর্পদ	sh O p o r d o	native
সোর্সকে	s O r s k e	loanword
সোর্সকোড	s O r s o k O D	loanword
সোর্সদের	s O r s d e r	loanword
সোর্সভিত্তিক	s O r s o bh i tt i k	loanword
সোর্সিং	s O r s i ng	loanword
সোর্সিংয়ের	s O r s i ng y e r	loanword
সোর্সে	s O r s e	loanword
সোর্সের	s O r s e r	loanword
সোরৎ	sh u r o t	native
সোল	s O l	loanword
সোলজার	s O l j a r	loanword
সোলজারস	s O l j a r s	loanword
সোলদাদো	s O l d a d O	proper_noun
সোলস	s O l s	loanword
সোলসের	s O l s e r	loanword
সোলা	s O l a	native
সোলাইমান	s O l a i m a n	proper_noun
সোলাগাড়ি	s O l a g a r i	native
সোলার	s O l a r	loanword
সোলারকপ্টার	s O l a r k o p T a r	loanword
সোলায়মান	s O l a y m a n	proper_noun
সোলায়মানকে	s O l a y o m a n k e	proper_noun
সোলায়মানের	s O l a y o m a n e r	proper_noun
সোলে	s O l e	loanword
সোলেইম	s O l e i m	native
সোলেকিলে	s O l e k i l e	native
সোলেকিলের	s O l e k i l e r	native
সোলেক্সা	s O l e k s a	loanword
সোলেমান	s O l e m a n	proper_noun
সোলেমানকে	s O l e m a n k e	proper_noun
সোলের	s O l e r	loanword
সোলো	s O l O	loanword
সোল্লাসে	sh O l l a sh e	native
সোশালিস্ট	s O sh a l i s T	loanword
সোশিয়লজি	s O s i y O l O j i	loanword
সোশ্যাল	sh O sh a l	native
সোশ্যালিস্ট	s O sh A l i s T	loanword
সোসর	sh O sh o r	native
সোসরি	sh O sh o r i	native
সোসা	sh O sh a	native
সোসাইটি	s O s a i T i	loanword
সোসাইটিজ	s O s a i T i j	loanword
সোসাইটিতে	s O s a i T i t e	loanword
সোসাইটির	s O s a i T i r	loanword
সোসিয়েদাদের	s O s i y e d a d e r	proper_noun
সোস্ত	sh O st	native
সোস্যাল	sh O sh A l	native
সোস্যালিস্ট	s O sh A l i s T	loanword
সোহন	sh O h O n	native
সোহবান	sh O h b a n	native
সোহম	sh O h O m	native
সোহমের	sh O h O m e r	native
সোহরাওয়ার্দি	sh O h r a O a r d i	native
সোহরাওয়ার্দিকে	sh O h o r a O y a r d i k e	compound
সোহরাওয়ার্দিদের	sh O h o r a O y a r d i d e r	compound
সোহরাওয়ার্দির	sh O h o r a O y a r d i r	compound
সোহরাব	sh O h r a b	native
সোহরাবউদ্দিন	sh O h o r a b u d d i n	native
সোহরাবকে	sh O h o r a b k e	native
সোহরাবের	sh O h o r a b e r	native
সোহা	sh O h a	native
সোহাগকে	sh O h a g k e	native
সোহাগপুর	sh O h a g p u r	native
সোহাগপুরে	sh O h a g p u r e	native
সোহাগপুরের	sh O h a g p u r e r	native
সোহাগি	sh O h a g i	native
সোহাগিকে	sh O h a g i k e	native
সোহাগির	sh O h a g i r	native
সোহাগে	sh O h a g e	native
সোহাগের	sh O h a g e r	native
সোহান	sh O h a n	native
সোহানকে	sh O h a n k e	native
সোহানা	sh O h a n a	native
সোহানুর	sh O h a n u r	native
সোহানুল	sh O h a n u l	native
সোহানুলের	sh O h a n u l e r	native
সোহানের	sh O h a n e r	native
সোহায়ল	sh O h a y o l O	native
সোহায়েল	sh O h a y e l	native
সোহিনি	sh O h i n i	native
সোহে	sh O h e	native
সোহেল	sh O h e l	native
সোহেলও	sh O h e l O	native
সোহেলকে	sh O h e l k e	native
সোহেলসহ	sh O h e l sh o h O	native
সোহেলা	sh O h e l a	native
সোহেলি	sh O h e l i	native
সোহেলির	sh O h e l i r	native
সোহেলের	sh O h e l e r	native
সোহ্রাওয়ার্দি	sh O h o r a O y a r d i	compound
সোহ্রাওয়ার্দির	sh O h r a O a r d i r	compound
সোৎকন্ঠ	sh O t k o n Th O	native
সোৎপ্রাস	sh O t pr a sh	native
সোৎসাহ	sh O t sh a h O	native
সোৎসাহে	sh O t sh a h e	native
সোৎসুক	sh O t sh u k	native
সোয়া	sh O a	native
সোয়াইন	sh O y a i n	native
সোয়াত	sh O y a t	native
সোয়াতি	sh O y a t i	native
সোয়াতে	sh O y a t e	native
সোয়াতের	sh O y a t e r	native
সোয়াথ	sh O y a th	native
সোয়াদ	sh O y a d	native
সোয়ান	sh O y a n	native
সোয়ানই	sh O y a n i	native
সোয়ানও	sh O y a n O	native
সোয়ানকে	sh O y a n k e	native
সোয়ানদের	sh O y a n d e r	native
সোয়ানরা	sh O y a n r a	native
সোয়ানসি	sh O y a n sh i	native
সোয়ানের	sh O y a n e r	native
সোয়াব	sh O y a b	native
সোয়াবই	sh O y a b i	native
সোয়ারজিনস্কি	s O y a r j i n s k i	loanword
সোয়ারিঘাট	sh O y a r i gh a T	native
সোয়ার্ডসের	s O y a r D s e r	proper_noun
সোয়ার্স	s O y a r s	proper_noun
সোয়াল	sh O y a l	native
সোয়ালটি	sh O y a l T i	native
সোয়াশ	sh O y a sh	native
সোয়াস্তি	sh O y a st i	native
সোয়াহেল	sh O y a h e l	native
সোয়িংকা	sh O y i ng k a	native
সোয়েটার	s O y e T a r	loanword
সোয়েটারও	s O y e T a r O	loanword
সোয়েটারপ্রতি	s O y e T a r pr o t i	loanword
সোয়েটারে	s O y e T a r e	loanword
সোয়েটারের	s O y e T a r e r	loanword
সোয়েব	sh O y e b	native
স্কচ	s k o ch	loanword
স্কচটেপ	s k o ch T e p	loanword
স্কট	s k o T	loanword
স্কটকে	s k o T k e	loanword
স্কটল্যান্ড	s k o T l A n D	loanword
স্কটল্যান্ডকে	s k o T l A n D k e	loanword
স্কটল্যান্ডে	s k o T l A n D e	loanword
স্কটল্যান্ডের	s k o T l A n D e r	loanword
স্কটিশ	s k o T i sh	loanword
স্কটিশদের	s k o T i sh d e r	loanword
স্কটিশরা	s k o T i sh r a	loanword
স্কটের	s k o T e r	loanword
স্কন্দ	s k o nd O	loanword
স্কন্ধে	s k o ndh e	loanword
স্কপ	s k o p	loanword
স্কপের	s k o p e r	loanword
স্করসেসের	s k o r s e s e r	loanword
স্কলার	s k o l a r	loanword
স্কলারশিপের	s k o l a r sh i p e r	loanword
স্কলারস	s k o l a r s	loanword
স্কলারি	s k o l a r i	loanword
স্কলারিকে	s k o l a r i k e	loanword
স্কলার্স	s k o l a r s	loanword
স্কলাস্টিকা	s k o l a s T i k a	loanword
স্কাই	s k a i	loanword
স্কাইপ	s k a i p	loanword
স্কাইপি	s k a i p i	loanword
স্কাইপির	s k a i p i r	loanword
স্কাইপে	s k a i p e	loanword
স্কাইপের	s k a i p e r	loanword
স্কাইফল	s k a i ph o l	loanword
স্কাইলন	s k a i l o n	loanword
স্কাইলাইন	s k a i l a i n	loanword
স্কাউট	s k a u T	loanword
স্কাউটদের	s k a u T d e r	loanword
স্কাউটরা	s k a u T r a	loanword
স্কাউটস	s k a u T s	loanword
স্কাউটসের	s k a u T s e r	loanword
স্কাউটিং	s k a u T i ng	loanword
স্কাউটিংয়ের	s k a u T i ng y e r	loanword
স্কাউটের	s k a u T e r	loanword
স্কার	s k a r	loanword
স্কার্ট	s k a r T	loanword
স্কার্টে	s k a r T e	loanword
স্কার্টের	s k a r T e r	loanword
স্কার্ফও	s k a r ph O	loanword
স্কার্ফের	s k a r ph e r	loanword
স্কি	s k i	loanword
স্কিইং	s k i i ng	loanword
স্কিড	s k i k i D	loanword
স্কিনি	s k i n i	loanword
স্কিনের	s k i n e r	loanword
স্কিমে	s k i k i m e	loanword
স্কির	s k i r	loanword
স্কিলড	s k i l D	loanword
স্কিলস	s k i l s	loanword
স্কিলে	s k i l e	loanword
স্কিলের	s k i l e r	loanword
স্কুইড	s k u i D	loanword
স্কুটার	s k u T a r	loanword
স্কুটারে	s k u T a r e	loanword
স্কুডেট্টো	s k u D e T T O	loanword
স্কুপ	s k u p	loanword
স্কুলও	s k u l O	loanword
স্কুলকে	s k u l k e	loanword
স্কুলকেন্দ্রিক	s k u l k e ndr i k	loanword
স্কুলগামি	s k u l g a m i	loanword
স্কুলগুলো	s k u l g u l O	loanword
স্কুলগুলোও	s k u l g u l O O	loanword
স্কুলগুলোকে	s k u l g u l O k e	loanword
স্কুলগুলোতে	s k u l g u l O t e	loanword
স্কুলগুলোতেও	s k u l g u l O t e O	loanword
স্কুলগুলোর	s k u l g u l O r	loanword
স্কুলগুলোয়	s k u l g u l O y	loanword
স্কুলঘর	s k u l gh o r	loanword
স্কুলঘরে	s k u l gh o r e	loanword
স্কুলছাত্রদের	s k u l chh a tr o d e r	loanword
স্কুলছাত্রসহ	s k u l chh a tr o sh o h O	loanword
স্কুলছাত্রি	s k u l chh a tr i	loanword
স্কুলছাত্রিকে	s k u l chh a tr i k e	loanword
স্কুলছাত্রিদের	s k u l chh a tr i d e r	loanword
স্কুলছাত্রির	s k u l chh a tr i r	loanword
স্কুলছাত্রিসহ	s k u l chh a tr i sh o h O	loanword
স্কুলছাত্রের	s k u l chh a tr e r	loanword
স্কুলজিবন	s k u l j i b o n	loanword
স্কুলজিবনে	s k u l j i b o n e	loanword
স্কুলজিবনের	s k u l j i b o n e r	loanword
স্কুলটা	s k u l T a	loanword
স্কুলটি	s k u l T i	loanword
স্কুলটিকে	s k u l T i k e	loanword
স্কুলটিতে	s k u l T i t e	loanword
স্কুলটির	s k u l T i r	loanword
স্কুলপর্যায়ে	s k u l p o r j a y e	loanword
স্কুলপড়ুয়া	s k u l p o r u y a	loanword
স্কুলবাস	s k u l b a s	loanword
স্কুলবাসে	s k u l b a s e	loanword
স্কুলব্যাগ	s k u l b A g	loanword
স্কুলব্যাগের	s k u l b A g e r	loanword
স্কুলভিতি	s k u l bh i t i	loanword
স্কুলভিত্তিক	s k u l bh i tt i k	loanword
স্কুলমাঠ	s k u l m a Th	loanword
স্কুলমাঠে	s k u l m a Th e	loanword
স্কুলমাঠের	s k u l m a Th e r	loanword
স্কুলমুখি	s k u l m u kh i	loanword
স্কুলশিক্ষক	s k u l sh i kkh o k	tatsama
স্কুলশিক্ষককে	s k u l sh i kkh o k k e	tatsama
স্কুলশিক্ষকদের	s k u l sh i kkh o k d e r	tatsama
স্কুলশিক্ষকের	s k u l sh i kkh O k e r	tatsama
স্কুলশিক্ষা	s k u l sh i kkh a	tatsama
স্কুলশিক্ষার্থি	s k u l sh i kkh a r th i	tatsama
স্কুলশিক্ষার্থিদের	s k u l sh i kkh a r th i d e r	tatsama
স্কুলশিক্ষিকার	s k u l sh i kkh i k a r	tatsama
স্কুলস	s k u l s	loanword
স্কুলসংলগ্ন	s k u l sh o ng l o g n o	loanword
স্কুলি	s k u l i	loanword
স্কুলে	s k u l e	loanword
স্কুলেই	s k u l e i	loanword
স্কুলেও	s k u l e O	loanword
স্কুলের	s k u l e r	loanword
স্কুলেরই	s k u l e r i	loanword
স্কুয়া	s k u y a	loanword
স্কোপ	s k O p	loanword
স্কোবি	s k O b i	loanword
স্কোর	s k O r	loanword
স্কোরই	s k O r i	loanword
স্কোরও	s k O r O	loanword
স্কোরকে	s k O r k e	loanword
স্কোরটা	s k O r T a	loanword
স্কোরটাই	s k O r T a i	loanword
স্কোরটাও	s k O r T a O	loanword
স্কোরটাকে	s k O r T a k e	loanword
স্কোরবোর্ডে	s k O r b O r D e	loanword
স্কোরলাইন	s k O r l a i n	loanword
স্কোরলাইনটা	s k O r l a i n T a	loanword
স্কোরার	s k O r a r	loanword
স্কোরারের	s k O r a r e r	loanword
স্কোরিং	s k O r i ng	loanword
স্কোরের	s k O r e r	loanword
স্কোলস	s k O l s	proper_noun
স্কোলসের	s k O l s e r	proper_noun
স্কোয়াড	s k O y a D	loanword
স্কোয়াডে	s k O y a D e	loanword
স্কোয়াডেই	s k O y a D e i	loanword
স্কোয়াডের	s k O y a D e r	loanword
স্কোয়াড্রন	s k O y a D r o n	loanword
স্কোয়ার	s k O y a r	loanword
স্কোয়ারে	s k O y a r e	loanword
স্ক্যান	s k A n	loanword
স্ক্যানারের	s k A n a r e r	loanword
স্ক্যানিং	s k A n i ng	loanword
স্ক্যানিংয়ের	s k A n i ng y e r	loanword
স্ক্যানে	s k A n e	loanword
স্ক্যান্ডালের	s k A n D a l e r	loanword
স্ক্যান্ডিনেভিয়	s k A n D i n e bh i y	loanword
স্ক্যান্ডিনেভিয়ার	s k A n D i n e bh i y a r	loanword
স্ক্যাম	s k A m	loanword
স্ক্যাল্পে	s k A l p e	loanword
স্ক্রল	s kr o l	loanword
স্ক্রলে	s kr o l e	loanword
