দৃশ্টান্তও	d ri sh T a nt o O	tatsama
দৃশ্টান্তগুলো	d ri sh T a nt o g u l O	tatsama
দৃশ্টান্তমুলক	d ri sh T a nt O m u l O k	tatsama
দৃশ্টান্তস্থানিয়	d ri sh T a nt o sth a n i y o	tatsama
দৃশ্টান্তস্বরুপ	d ri sh T a nt o sh o r u p	tatsama
দৃশ্টান্তে	d ri sh T a nt e	tatsama
দৃশ্টান্তের	d ri sh T a nt e r	tatsama
দৃশ্টি	d ri sh T i	tatsama
দৃশ্টিই	d ri sh T i i	tatsama
দৃশ্টিও	d ri sh T i O	tatsama
দৃশ্টিকটু	d ri sh T i k o T u	tatsama
দৃশ্টিকটুভাবে	d ri sh T i k o T u bh a b e	tatsama
দৃশ্টিকে	d ri sh T i k e	tatsama
দৃশ্টিকোন	d ri sh T i k O n	tatsama
দৃশ্টিকোনে	d ri sh T i k O n e	tatsama
দৃশ্টিগোচর	d ri sh T i g O ch o r	tatsama
দৃশ্টিগ্রাহ্য	d ri sh T i gr a j j O	tatsama
দৃশ্টিজুড়ে	d ri sh T i j u r e	tatsama
দৃশ্টিটা	d ri sh T i T a	tatsama
দৃশ্টিতে	d ri sh T i t e	tatsama
দৃশ্টিতেই	d ri sh T i t e i	tatsama
দৃশ্টিতেও	d ri sh T i t e O	tatsama
দৃশ্টিনন্দন	d ri sh T i n o nd o n	tatsama
দৃশ্টিপাত	d ri sh T i p a t	tatsama
দৃশ্টিপ্রতিবন্ধি	d ri sh T i pr O t i b O ndh i	tatsama
দৃশ্টিপ্রতিবন্ধিকে	d ri sh T i pr o t i b o ndh i k e	tatsama
দৃশ্টিপ্রতিবন্ধিদের	d ri sh T i pr O t i b O ndh i d e r	tatsama
দৃশ্টিপ্রতিবন্ধির	d ri sh T i pr o t i b o ndh i r	tatsama
দৃশ্টিপ্রতিবন্ধিরা	d ri sh T i pr o t i b o ndh i r a	tatsama
দৃশ্টিপ্রত্যক্ষে	d ri sh T i pr o t t o kkh e	tatsama
দৃশ্টিভংগি	d ri sh T i bh o ng g i	tatsama
দৃশ্টিভংগিই	d ri sh T i bh o ng g i i	tatsama
দৃশ্টিভংগিও	d ri sh T i bh o ng g i O	tatsama
দৃশ্টিভংগিকে	d ri sh T i bh o ng g i k e	tatsama
দৃশ্টিভংগিগত	d ri sh T i bh o ng g i g o t o	tatsama
দৃশ্টিভংগিটা	d ri sh T i bh o ng g i T a	tatsama
দৃশ্টিভংগিতে	d ri sh T i bh o ng g i t e	tatsama
দৃশ্টিভংগির	d ri sh T i bh o ng g i r	tatsama
দৃশ্টিভংগিরই	d ri sh T i bh o ng g i r i	tatsama
দৃশ্টিভংগিরও	d ri sh T i bh o ng g i r O	tatsama
দৃশ্টিভং্গি	d ri sh T i bh O ng g i	tatsama
দৃশ্টির	d ri sh T i r	tatsama
দৃশ্টিশক্তি	d ri sh T i sh O kt i	tatsama
দৃশ্টিশক্তিও	d ri sh T i sh o kt i O	tatsama
দৃশ্টিশক্তির	d ri sh T i sh O kt i r	tatsama
দৃশ্টিসিমা	d ri sh T i sh i m a	tatsama
দৃশ্টিসিমার	d ri sh T i sh i m a r	tatsama
দৃশ্টিসুখকর	d ri sh T i sh u kh o k o r	tatsama
দৃশ্টিহিন	d ri sh T i h i n	tatsama
দৃশ্টে	d ri sh T e	tatsama
দৃশ্যই	d ri sh sh O i	tatsama
দৃশ্যও	d ri sh sh O O	tatsama
দৃশ্যকল্প	d ri sh sh O k o l p O	tatsama
দৃশ্যকল্পের	d ri sh sh o k o l p e r	tatsama
দৃশ্যগুলো	d ri sh sh O g u l O	tatsama
দৃশ্যগুলোও	d ri sh sh o g u l O y	tatsama
দৃশ্যগুলোর	d ri sh sh o g u l O r	tatsama
দৃশ্যচিত্র	d ri sh sh o ch i tr O	tatsama
দৃশ্যটা	d ri sh sh O T a	tatsama
দৃশ্যটাই	d ri sh sh o T a i	tatsama
দৃশ্যটাও	d ri sh sh o T a O	tatsama
দৃশ্যটি	d ri sh sh O T i	tatsama
দৃশ্যটিতে	d ri sh sh O T i t e	tatsama
দৃশ্যত	d ri sh sh O t O	tatsama
দৃশ্যধারন	d ri sh sh O dh a r O n	tatsama
দৃশ্যধারনের	d ri sh sh O dh a r O n e r	tatsama
দৃশ্যনিয়	d ri sh sh o n i y o	tatsama
দৃশ্যপট	d ri sh sh O p o T	tatsama
দৃশ্যপটে	d ri sh sh O p o T e	tatsama
দৃশ্যপটের	d ri sh sh O p o T e r	tatsama
দৃশ্যম	d ri sh sh O m	tatsama
দৃশ্যমাধ্যম	d ri sh sh o m a d dh o m	tatsama
দৃশ্যমাধ্যমের	d ri sh sh o m a d dh o m e r	tatsama
দৃশ্যমানতা	d ri sh sh o m a n o t a	tatsama
দৃশ্যমানভাবে	d ri sh sh O m a n bh a b e	tatsama
দৃশ্যাবলি	d ri sh sh a b O l i	tatsama
দৃশ্যায়ন	d ri sh sh a y o n	tatsama
দৃশ্যায়নে	d ri sh sh a y o n e	tatsama
দৃশ্যে	d ri sh sh e	tatsama
দৃশ্যেই	d ri sh sh e i	tatsama
দৃশ্যেও	d ri sh sh e O	tatsama
দৃড়	d ri r O	tatsama
দৃড়কন্ঠে	d ri r O k o n Th e	tatsama
দৃড়চিত্ত	d ri r O ch i tt o	tatsama
দৃড়চিত্তে	d ri r O ch i tt e	tatsama
দৃড়চেতা	d ri r O ch e t a	tatsama
দৃড়তর	d ri r O t o r o	tatsama
দৃড়তা	d ri r O t a	tatsama
দৃড়তাপুর্ন	d ri r O t a p u r n O	tatsama
দৃড়তার	d ri r O t a r	tatsama
দৃড়তায়	d ri r O t a y	tatsama
দৃড়প্রতিজ্ঞ	d ri r O pr o t i g g o	tatsama
দৃড়প্রতিজ্ঞা	d ri r O pr o t i g g a	tatsama
দৃড়প্রতিজ্ঞার	d ri r O pr o t i g g a r	tatsama
দৃড়প্রত্যয়	d ri r O pr o t t o y	tatsama
দৃড়প্রত্যয়ি	d ri r O pr o t t o y i	tatsama
দৃড়বিশ্বাস	d ri r O b i sh sh a sh	tatsama
দৃড়ভাবে	d ri r O bh a b e	tatsama
দৃড়ভাবেই	d ri r O bh a b e i	tatsama
দৃড়সংকল্প	d ri r O sh o ng k o l p o	tatsama
দৃড়সংকল্পের	d ri r O sh o ng k o l p e r	tatsama
দে	d e	native
দেআসিনি	d e a sh i n i	native
দেই	d e i	native
দেইখা	d e i kh a	native
দেইখ্যা	d e i k kh a	native
দেইনি	d e i n i	native
দেইর	d e i r	native
দেউদে	d e u d e	native
দেউরি	d e u r i	native
দেউল	d e u l	native
দেউলিয়া	d e u l i y a	native
দেউলিয়াপনা	d e u l i y a p o n a	native
দেউলিয়ার	d e u l i y a r	native
দেউলে	d e u l e	native
দেউলের	d e u l e r	native
দেউড়ি	d e u r i	native
দেউড়িতে	d e u r i t e	native
দেউড়ির	d e u r i r	native
দেও	d e O	native
দেওকলস	d e O k o l o sh	native
দেওঘরে	d e O gh o r e	native
দেওতা	d e O t a	native
দেওদাশা	d e O d a sh a	native
দেওনারায়ন	d e O n a r a y o n	native
দেওনের	d e O n e r	native
দেওবন্দ	d e O b o nd	native
দেওবন্দি	d e O b o nd i	native
দেওবন্দের	d e O b o nd e r	native
দেওভোগ	d e O bh O g	native
দেওভোগে	d e O bh O g e	native
দেওর	d e O r	native
দেওল	d e O l	native
দেওহাটা	d e O h a T a	native
দেওড়া	d e O r a	native
দেওয়া	d E O y a	native
দেওয়াই	d E O y a i	native
দেওয়াও	d E O y a O	native
দেওয়াকে	d E O y a k e	native
দেওয়াকেও	d E O y a k e O	native
দেওয়াটা	d E O y a T a	native
দেওয়াটাই	d E O y a T a i	native
দেওয়াটাও	d E O y a T a O	native
দেওয়াটাকে	d E O y a T a k e	native
দেওয়াতে	d E O y a t e	native
দেওয়াতেই	d E O y a t e i	native
দেওয়াতেও	d E O y a t e O	native
দেওয়ান	d E O y a n	native
দেওয়ানকে	d E O y a n k e	native
দেওয়ানপাড়ার	d E O y a n p a r a r	native
দেওয়ানপাড়ায়	d E O y a n p a r a y	native
দেওয়ানবাগ	d E O y a n b a g	native
দেওয়ানবাড়ি	d E O y a n b a r i	native
দেওয়ানসহ	d E O y a n sh o h O	native
দেওয়ানহাট	d E O y a n h a T	native
দেওয়ানহাটে	d E O y a n h a T e	native
দেওয়ানহাটের	d E O y a n h a T e r	native
দেওয়ানি	d E O y a n i	native
দেওয়ানের	d E O y a n e r	native
দেওয়ানো	d E O y a n O	native
দেওয়ানোর	d E O y a n O r	native
দেওয়ামাত্র	d E O y a m a tr O	native
দেওয়ামাত্রই	d E O y a m a tr O i	native
দেওয়ার	d E O y a r	native
দেওয়ারই	d E O y a r i	native
দেওয়ারও	d E O y a r O	native
দেওয়াল	d E O y a l	native
দেওয়ালে	d E O y a l e	native
দেওয়াসংক্রান্ত	d E O y a sh o ng kr a nt O	compound
দেওয়াসহ	d E O y a sh o h O	native
দেওয়ায়	d E O y a y	native
দেওয়া–নেওয়া	d E O y a n E O y a	native
দেকতে	d e k t e	native
দেকে	d e k e	native
দেখছ	d e kh chh O	native
দেখছি	d e kh chh i	native
দেখছিও	d e kh chh i O	native
দেখছিল	d e kh chh i l O	native
দেখছিলাম	d e kh chh i l a m	native
দেখছিলেন	d e kh chh i l e n	native
দেখছিস	d e kh chh i sh	native
দেখতা	d e kh t a	native
দেখতাম	d e kh t a m	native
দেখতি	d e kh t i	native
দেখতেই	d e kh t e i	native
দেখতেও	d e kh t e O	native
দেখতেন	d e kh t e n	native
দেখন	d e kh O n	native
দেখনি	d e kh o n i	native
দেখন–হাসি	d j o kh O n h a sh i	native
দেখবা	d e kh b a	native
দেখবি	d e kh b i	native
দেখবে	d e kh b e	native
দেখবেনই	d e kh b e n i	native
দেখভালে	d e kh bh a l e	native
দেখল	d e kh l O	native
দেখলা	d e kh l a	native
দেখলাম	d e kh l a m	native
দেখলুম	d e kh l u m	native
দেখলেই	d e kh l e i	native
দেখলেও	d e kh l e O	native
দেখলেনই	d e kh l e n i	native
দেখাই	d E kh a i	native
দেখাইতে	d E kh a i t e	native
দেখাইনি	d E kh a i n i	native
দেখাইয়া	d e kh a i y a	native
দেখাও	d E kh a O	native
দেখাক	d E kh a k	native
দেখাকে	d e kh a k e	native
দেখাচ্ছি	d E kh a ch chh i	native
দেখাচ্ছিলেন	d E kh a ch chh i l e n	native
দেখাচ্ছে	d e kh a ch chh e	native
দেখাটা	d E kh a T a	native
দেখাটাই	d e kh a T a i	native
দেখাটাও	d E kh a T a O	native
দেখাত	d E kh a t O	native
দেখাতাম	d e kh a t a m	native
দেখাতে	d E kh a t e	native
দেখাতেই	d E kh a t e i	native
দেখাতেন	d E kh a t e n	native
দেখাতো	d E kh a t O	native
দেখাদেখিও	d e kh a d e kh i O	native
দেখাদেখির	d e kh a d e kh i r	native
দেখান	d E kh a n	native
দেখানো	d E kh a n O	native
দেখানোই	d E kh a n O i	native
দেখানোও	d e kh a n O O	native
দেখানোর	d E kh a n O r	native
দেখানোরও	d e kh a n O r O	native
দেখানোসহ	d e kh a n O sh o h O	native
দেখানোয়	d e kh a n O y	native
দেখাব	d e kh a b O	native
দেখাবার	d E kh a b a r	native
দেখাবে	d e kh a b e	native
দেখাবেন	d E kh a b e n	native
দেখাবো	d E kh a b O	native
দেখামাত্র	d E kh a m a tr O	native
দেখামাত্রই	d E kh a m a tr O i	native
দেখারই	d e kh a r i	native
দেখারও	d E kh a r O	native
দেখাল	d E kh a l O	native
দেখালাম	d E kh a l a m	native
দেখালেই	d E kh a l e i	native
দেখালেও	d E kh a l e O	native
দেখাশোনার	d E kh a sh O n a r	native
দেখাশোনায়	d e kh a sh O n a y	native
দেখায়	d e kh a y	native
দেখায়নি	d e kh a y n i	native
দেখি	d e kh i	native
দেখিআ	d e kh i y a	native
দেখিওনি	d e kh i O n i	native
দেখিতেছি	d e kh i t e chh i	native
দেখিনা	d e kh i n a	native
দেখিনি	d e kh i n i	native
দেখিবার	d e kh i b a r	native
দেখিল	d e kh i l O	native
দেখিলাম	d e kh i l a m	native
দেখিস	d e kh i sh	native
দেখিয়া	d e kh i y a	native
দেখিয়ে	d e kh i y e	native
দেখিয়েই	d e kh i y e i	native
দেখিয়েও	d e kh i y e O	native
দেখিয়েছি	d e kh i y e chh i	native
দেখিয়েছিল	d e kh i y e chh i l o	native
দেখিয়েছিলাম	d e kh i y e chh i l a m	native
দেখিয়েছিলেন	d e kh i y e chh i l e n	native
দেখিয়েছে	d e kh i y e chh e	native
দেখিয়েছেন	d e kh i y e chh e n	native
দেখে	d e kh e	native
দেখেই	d e kh e i	native
দেখেও	d e kh e O	native
দেখেছ	d e kh e chh O	native
দেখেছি	d e kh e chh i	native
দেখেছিল	d e kh e chh i l O	native
দেখেছিলাম	d e kh e chh i l a m	native
দেখেছিলেম	d e kh e chh i l e m	native
দেখেছিস	d e kh e chh i sh	native
দেখেছে	d e kh e chh e	native
দেখেছেন	d e kh e chh e n	native
দেখেন	d E kh e n	native
দেখেননি	d E kh e n n i	native
দেখেনি	d E kh e n i	native
দেখেশুনেই	d e kh e sh u n e i	native
দেগু	d e g u	native
দেগুতে	d e g u t e	native
দেগেছেন	d e g e chh e n	native
দেচ্ছে	d e ch chh e	native
দেছ	d e chh O	native
দেজা	d e j a	native
দেজান	d e j a n	native
দেতে	d e t e	native
দেতো	d e t O	native
দেদপ্যমান	d e d i p p O m a n	native
দেদার	d e d a r	native
দেদারছে	d e d a r sh e	native
দেদারসে	d e d a r o sh e	native
দেদিপ্যমান	d e d i p p o m a n	native
দেদো	d e d O	native
দেধান	d e dh a n	native
দেন	d e n	native
দেনইনি	d e n i n i	native
দেনদরবার	d e n d o r b a r	native
দেনদরবারে	d e n d o r b a r e	native
দেনদরবারের	d e n d o r b a r e r	native
দেননি	d e n n i	native
দেনমোহর	d e n m O h O r	native
দেনমোহরে	d e n m O h o r e	native
দেনা	d e n a	native
দেনাদার	d e n a d a r	native
দেনাপাওনা	d e n a p a O n a	native
দেনায়	d e n a y	native
দেনুয়া	d e n u y a	native
দেনেওয়ালাদের	d e n e O y a l a d e r	native
দেনো	d e n O	native
দেন্ডারা	d e n D a r a	native
দেন্ত	d e nt O	native
দেপোর্তিভো	d e p O r t i bh O	native
দেবই	d e b o i	native
দেবও	d e b i	native
দেবকি	d e b o k i	native
দেবকির	d e b o k i r	native
দেবকে	d e b k e	native
দেবগন	d e b g o n	native
দেবগনকে	d e b g o n k e	native
দেবজানি	d e b O j a n i	native
দেবজানিকে	d e b O j a n i k e	native
দেবজানির	d e b O j a n i r	native
দেবজ্যোতি	d e b j O t i	native
দেবতাদের	d e b O t a d e r	native
দেবতারা	d e b O t a r a	native
দেবতুল্য	d e b t u l l o	native
দেবদারু	d e b d a r u	native
দেবদাস	d e b d a sh	native
দেবদাসের	d e b d a sh e r	native
দেবদুত	d e b d u t	native
দেবদুলাল	d e b d u l a l	native
দেবদেবি	d e b d e b i	native
দেবদেবির	d e b d e b i r	native
দেবধোলাই	d e b dh O l a i	native
দেবন	d e b O n	native
দেবনাথ	d e b n a th	native
দেবনাথের	d e b n a th e r	native
দেবপ্রসাদ	d e b o pr o sh a d	native
দেবপ্রিয়	d e b pr i y o	native
দেববর্মন	d e b b o r m o n	native
দেববর্মনের	d e b b o r m o n e r	native
দেবরাজ	d e b r a j	native
দেবরের	d e b O r e r	native
দেবলিনা	d e b l i n a	native
দেবশিশু	d e b sh i sh u	native
দেবশ্রি	d e b o sh r i	native
দেবহাটা	d e b h a T a	native
দেবা	d e b a	native
দেবাংশু	d e b a ng sh u	native
দেবানন্দ	d e b a n o nd o	native
দেবার	d e b a r	native
দেবারতি	d e b a r o t i	native
দেবারি	d e b a r i	native
দেবালয়	d e b a l o y	native
দেবাশিশ	d e b a sh i sh	native
দেবাশিশকে	d e b a sh i sh k e	native
দেবাশিশের	d e b a sh i sh e r	native
দেবাশিস	d e b a sh i sh	native
দেবাশ্রিত	d e b a sh r i t O	native
দেবায়তন	d e b a y O t O n	native
দেবি	d e b i	native
দেবিকে	d e b i k e	native
দেবিডুবা	d e b i D u b a	native
দেবিদাস	d e b i d a sh	native
দেবিদের	d e b i d e r	native
দেবিদ্বার	d e b i d a r	native
দেবিদ্বারে	d e b i d a r e	native
দেবিপুর	d e b i p u r	native
দেবির	d e b i r	native
দেবিরুপে	d e b i r u p e	native
দেবু	d e b u	native
দেবে	d e b e	native
দেবেই	d e b e i	native
দেবেন	d e b e n	native
দেবেনই	d e b e n i	native
দেবেন্দ্র	d e b e ndr O	native
দেবেন্দ্রনাথ	d e b e ndr O n a th	native
দেবেন্দ্রনাথের	d e b e ndr O n a th e r	compound
দেবেশদা	d e b e sh d a	native
দেবো	d e b O	native
দেবোপম	d e b O p o m	native
দেব্যা	d e b b a	native
দেম	d e m	native
দেমাত্রা	d e m a tr a	native
দের	d e r	native
দেরা	d e r a	native
দেরাজ	d e r a j	native
দেরাদুন	d e r a d u n	native
দেরাদুনে	d e r a d u n e	native
দেরায়	d e r a y	native
দেরি	d e r i	native
দেরিই	d e r i i	native
দেরিতে	d e r i t e	native
দেরিতেই	d e r i t e i	native
দেরির	d e r i r	native
দেরেংগ	d e r e ng g	native
দেল	d e l	native
দেলওয়ার	d e l O y a r	native
দেলকো	d e l k O	native
দেলদুয়ার	d e l d u y a r	native
দেলা	d e l a	native
দেলাওয়ার	d e l a O a r	native
দেলাসা	d e l a sh a	native
দেলু	d e l u	native
দেলুয়া	d e l u y a	native
দেলে	d e l e	native
দেলোয়ার	d e l O y a r	native
দেলোয়ারকে	d e l O y a r k e	native
দেলোয়ারপন্থি	d e l O y a r p o n th i	native
দেলোয়ারসহ	d e l O y a r sh o h O	native
দেলোয়ারা	d e l O y a r a	native
দেলোয়ারের	d e l O y a r e r	native
দেল্লা	d e l l a	native
দেশকালের	d e sh k a l e r	native
দেশকেই	d e sh k e i	native
দেশকেও	d e sh k e O	native
দেশগুলিতে	d e sh g u l i t e	native
দেশগুলোই	d e sh g u l O i	native
দেশগুলোকে	d e sh g u l O k e	native
দেশগুলোকেও	d e sh g u l O k e O	native
দেশগুলোতেই	d e sh g u l O t e i	native
দেশগুলোতেও	d e sh g u l O t e O	native
দেশগুলোর	d e sh g u l O r	native
দেশগুলোরও	d e sh g u l O r O	native
দেশগুলোসহ	d e sh g u l O sh o h O	native
দেশগুলোয়	d e sh g u l O y	native
দেশছাড়া	d e sh chh a r a	native
দেশজুড়ে	d e sh j u r e	native
দেশজুড়েই	d e sh j u r e i	native
দেশটাই	d e sh T a i	native
দেশটাও	d e sh T a O	native
দেশটাকে	d e sh T a k e	native
দেশটাকেই	d e sh T a k e i	native
দেশটাতে	d e sh T a t e	native
দেশটার	d e sh T a r	native
দেশটায়	d e sh T a y	native
দেশটিই	d e sh T i i	native
দেশটিও	d e sh T i O	native
দেশটিভির	d e sh T i bh i r	loanword
দেশত্যাগি	d e sh t A g i	native
দেশত্যাগে	d e sh t A g e	native
দেশত্যাগের	d e sh t A g e r	native
দেশদ্রোহ	d e sh d r O h o	native
দেশদ্রোহি	d e sh d r O h i	native
দেশদ্রোহিতা	d e sh d r O h i t a	native
দেশদ্রোহিতার	d e sh d r O h i t a r	native
দেশদ্রোহের	d e sh d r O h e r	native
দেশনা	d e sh O n a	native
দেশনেত্রি	d e sh n e tr i	native
দেশপ্রেমি	d e sh pr e m i	native
দেশপ্রেমিক	d e sh pr e m i k	native
দেশপ্রেমিককে	d e sh pr e m i k k e	native
দেশপ্রেমিকদের	d e sh pr e m i k d e r	compound
দেশপ্রেমিকের	d e sh pr e m i k e r	native
দেশপ্রেমে	d e sh pr e m e	native
দেশপ্রেমের	d e sh pr e m e r	native
দেশবরেন্য	d e sh b o r e n n O	native
দেশবাংলা	d e sh b a ng l a	native
দেশবাসি	d e sh b a sh i	loanword
দেশবাসিই	d e sh b a sh i i	loanword
দেশবাসিও	d e sh b a sh i O	loanword
দেশবাসিকে	d e sh b a sh i k e	loanword
দেশবাসিকেই	d e sh b a sh i k e i	loanword
দেশবাসিকেও	d e sh b a sh i k e O	loanword
দেশবাসির	d e sh b a sh i r	loanword
দেশবাসিসহ	d e sh b a sh i sh o h O	loanword
দেশবিভাগের	d e sh b i bh a g e r	native
দেশবিরোধি	d e sh b i r O dh i	native
দেশব্যাপি	d e sh b A p i	native
দেশভাগ	d e sh bh a g	native
দেশভিত্তিক	d e sh bh i tt i k	native
দেশম	d e sh o m	native
দেশমুখ	d e sh m u kh	native
দেশময়	d e sh m o y	native
দেশরত্ন	d e sh r o t n O	native
দেশলাইয়ের	d e sh l a i y e r	native
দেশসমুহ	d e sh sh O m u h O	native
দেশসমুহে	d e sh sh o m u h e	native
দেশসমুহের	d e sh sh o m u h e r	native
দেশসেবা	d e sh sh e b a	native
দেশসেবার	d e sh sh e b a r	native
দেশসেবায়	d e sh sh e b a y	native
দেশসেরা	d e sh sh e r a	native
দেশহিন	d e sh h i n	native
দেশা	d e sh a	native
দেশাই	d e sh a i	native
দেশাইয়ের	d e sh a i y e r	native
দেশাচার	d e sh a ch a r	native
দেশাত্মবোধ	d e sh a t t O b O dh	native
দেশাত্মবোধক	d e sh a t t O b O dh O k	native
দেশাত্মবোধে	d e sh a t t o b O dh e	native
দেশানায়েক	d e sh a n a y e k	native
দেশান্তর	d e sh a nt O r	native
দেশান্তরি	d e sh a nt O r i	native
দেশান্তরিত	d e sh a nt o r i t o	native
দেশাল	d e sh a l	native
দেশালের	d e sh a l e r	native
দেশিক	d e sh i k	native
দেশিকোত্তম	d e sh i k O tt o m	native
দেশিত	d e sh i t O	native
দেশিদশ	d e sh i d o sh	native
দেশিদশের	d e sh i d o sh e r	native
দেশিনি	d e n i n i	native
দেশিয়	d e sh i y O	native
দেশিয়ভাবে	d e sh i y o bh a b e	native
দেশেই	d e sh e i	native
দেশেও	d e sh e O	native
দেশেটির	d e sh e T i r	native
দেশেতে	d e sh e t e	native
দেশের	d e sh e r	native
দেশেরই	d e sh e r i	native
দেসহ	d e sh o h O	native
দেহ	d e h O	native
দেহই	d e h O i	native
দেহও	d e h O O	native
দেহকেই	d e h o k e i	native
দেহকোশ	d e h o k O sh	native
দেহকোশে	d e h O k O sh e	native
দেহগুলো	d e h O g u l O	native
দেহটাকে	d e h O T a k e	native
দেহটি	d e h O T i	native
দেহটিকে	d e h o T i k e	native
দেহত্যাগ	d e h O t A g	native
দেহবোমা	d e h o b O m a	native
দেহব্যবসা	d e h O b A b sh a	native
দেহব্যবসার	d e h O b A b sh a r	native
দেহমন	d e h O m o n	native
দেহমনে	d e h O m O n e	native
দেহা	d e h a	native
দেহাইতে	d e h a i t e	native
দেহাত	d e h a t	native
দেহাতিত	d e h a t i t	native
দেহাত্যয়	d e h a t t o y	native
দেহান্তর	d e h a nt o r	native
দেহাবশেশ	d e h a b o sh e sh	native
দেহাবশেশের	d e h a b o sh e sh e r	native
দেহাবসান	d e h a b o sh a n	native
